山东移动,#genre#
山东教育,http://183.207.249.7/PLTV/3/224/3221225614/index.m3u8
云南卫视,http://183.207.249.9/PLTV/3/224/3221225591/index.m3u8,tvming-YunNanTV
东南卫视,http://183.207.249.6/PLTV/3/224/3221225598/index.m3u8,tvming-DongNanTV
新疆卫视,http://183.207.249.7/PLTV/3/224/3221225523/index.m3u8,tvming-XinJiangTV
天津卫视高清,http://183.207.249.7/PLTV/3/224/3221225562/index.m3u8,tvming-TianJinTV
北京卫视高清,http://183.207.249.7/PLTV/3/224/3221225574/index.m3u8,tvming-BTV1HD
河北卫视,http://183.207.249.9/PLTV/3/224/3221225602/index.m3u8,tvming-HeBeiTV
湖北卫视高清,http://183.207.249.7/PLTV/3/224/3221225630/index.m3u8,tvming-HuBeiTV
浙江卫视高清,http://183.207.249.9/PLTV/3/224/3221225544/index.m3u8,tvming-ZheJiangTV
东方卫视高清,http://183.207.249.9/PLTV/3/224/3221225558/index.m3u8,tvming-SHDongFangTV
辽宁卫视高清,http://183.207.249.9/PLTV/3/224/3221225566/index.m3u8,tvming-LiaoNingTV
广东卫视高清,http://183.207.249.9/PLTV/3/224/3221225592/index.m3u8,tvming-GuangDongTV
宁夏卫视,http://183.207.249.9/PLTV/3/224/3221225628/index.m3u8,tvming-NingXiaTV
安徽卫视高清,http://183.207.249.9/PLTV/3/224/3221225634/index.m3u8,tvming-AnHuiTV
江西卫视高清,http://183.207.249.9/PLTV/3/224/3221225536/index.m3u8,tvming-JiangXiTV
贵州卫视,http://183.207.249.9/PLTV/3/224/3221225540/index.m3u8,tvming-GuiZhouTV
广西卫视,http://183.207.249.9/PLTV/3/224/3221225554/index.m3u8,tvming-GuangXiTV
西藏卫视,http://183.207.249.9/PLTV/3/224/3221225579/index.m3u8,tvming-XiZangTV
深圳卫视高清,http://183.207.249.9/PLTV/3/224/3221225582/index.m3u8,tvming-ShenZhenTV
重庆卫视高清,http://183.207.249.9/PLTV/3/224/3221225594/index.m3u8,tvming-ChongQingTV
甘肃卫视,http://183.207.249.9/PLTV/3/224/3221225590/index.m3u8,tvming-GanSuTV
江苏城市,http://183.207.249.8/PLTV/4/224/3221225929/index.m3u8,tvming-JiangSuCity
七彩戏剧,http://183.207.249.9/PLTV/2/224/3221226039/1.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8,tvming-PhoenixHKHD
凤凰资讯HD,http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8,tvming-PhoenixinfoTVHD
凤凰中文HD,http://183.207.249.35/PLTV/3/224/3221226922/index.m3u8
徐州-1,http://183.207.249.9/PLTV/3/224/3221225945/index.m3u8
徐州-2,http://183.207.249.9/PLTV/3/224/3221225947/index.m3u8
徐州-3,http://183.207.249.9/PLTV/3/224/3221225949/index.m3u8
徐州-4,http://183.207.249.9/PLTV/3/224/3221225951/index.m3u8
南京移动,#genre#
CCTV-13,http://183.207.248.71/cntv/live1/CCTV-13/cctv-13
CCTV-14超高清,http://183.207.248.71/cntv/live1/CCTV-14超高清/HD-8000k-1080P-cctv14
CCTV-7超高清,http://183.207.248.71/cntv/live1/CCTV-7超高清/HD-8000k-1080P-cctv7
CCTV-8超高清,http://183.207.248.71/cntv/live1/CCTV-8超高清/HD-8000k-1080P-cctv8
CCTV-6超高清,http://183.207.248.71/cntv/live1/CCTV-6超高清/HD-2500k-1080P-cctv6
CCTV-12超高清,http://183.207.248.71/cntv/live1/CCTV-12超高清/HD-8000k-1080P-cctv12
CCTV-9超高清,http://183.207.248.71/cntv/live1/CCTV-9超高清/HD-8000k-1080P-cctv9
CCTV-10超高清,http://183.207.248.71/cntv/live1/CCTV-10超高清/HD-8000k-1080P-cctv10
黑龙江卫视超高清,http://183.207.248.71/cntv/live1/黑龙江卫视超高清/HD-8000k-1080P-heilongjiangstv
广东卫视超高清,http://183.207.248.71/cntv/live1/广东卫视超高清/HD-2500k-1080P-guangdongstv
东方卫视高清,http://183.207.248.71/cntv/live1/东方卫视高清/HD-2500k-1080P-dongfangstv
CCTV-17超高清,http://183.207.248.71/cntv/live1/CCTV-17超高清/HD-8000k-1080P-cctv17
江苏卫视超高清,http://183.207.248.71/cntv/live1/江苏卫视超高清/jiangsustv
浙江卫视超高清,http://183.207.248.71/cntv/live1/浙江卫视超高清/zhejiangstv
北京卫视超高清,http://183.207.248.71/cntv/live1/北京卫视超高清/beijingstv
湖南卫视超高清,http://183.207.248.71/cntv/live1/湖南卫视超高清/hunanstv
央广购物,http://183.207.248.71/cntv/live1/央广购物/jsyangguanggw
时尚购物,http://183.207.248.71/cntv/live1/时尚购物/jsshishanggw
优购购物,http://183.207.248.71/cntv/live1/优购购物/jsyougou
江西卫视,http://183.207.248.71/cntv/live1/江西卫视/jiangxistv
环球购物,http://183.207.248.71/cntv/live1/环球购物/jshuanqiugw
重庆卫视超高清,http://183.207.248.71/cntv/live1/重庆卫视超高清/HD-8000k-1080P-chongqingstv
安徽卫视超高清,http://183.207.248.71/cntv/live1/安徽卫视超高清/HD-8000k-1080P-anhuistv
天津卫视超高清,http://183.207.248.71/cntv/live1/天津卫视超高清/HD-2500k-1080P-tianjinstv
湖北卫视超高清,http://183.207.248.71/cntv/live1/湖北卫视超高清/HD-2500k-1080P-hubeistv
深圳卫视超高清,http://183.207.248.71/cntv/live1/深圳卫视超高清/HD-2500k-1080P-shenzhenstv
山东卫视超高清,http://183.207.248.71/cntv/live1/山东卫视超高清/HD-2500k-1080P-shandongstv
好享购物,http://183.207.248.71/cntv/live1/好享购物/SD-1500k-576P-haoxianggw
辽宁卫视超高清,http://183.207.248.71/cntv/live1/辽宁卫视超高清/liaoningstv
家有购物,http://183.207.248.71/cntv/live1/家有购物/jsjiayougw
快乐购,http://183.207.248.71/cntv/live1/快乐购/jskuailegw
风尚购物,http://183.207.248.71/cntv/live1/风尚购物/jsfengshanggw
家家购物,http://183.207.248.71/cntv/live1/家家购物/jsjiajiagw
兵团卫视,http://183.207.248.71/cntv/live1/兵团卫视/SD-4000k-576P-bingtuanstv
中国教育-2,http://183.207.248.71/cntv/live1/中国教育-2/SD-4000k-576P-jiaoyutv2
中国教育-4,http://183.207.248.71/cntv/live1/中国教育-4/SD-4000k-576P-jiaoyutv4
河南卫视,http://183.207.248.71/cntv/live1/河南卫视/henanstv
黑莓电影,http://183.207.248.71/cntv/live1/黑莓电影/HD-8000k-1080P-Supermovie
江苏教育,http://183.207.248.71/cntv/live1/江苏教育/G_JSJY
黑莓动画,http://183.207.248.71/cntv/live1/黑莓动画/HD-8000k-1080P-Supercctv14
上海纪实频道超高清,http://183.207.248.71/cntv/live1/上海纪实频道超高清/HD-8000k-1080P-shanghaijishi
北京纪实频道超高清,http://183.207.248.71/cntv/live1/北京纪实频道超高清/HD-8000k-1080P-beijingjishi
厦门卫视,http://183.207.248.71/cntv/live1/厦门卫视/SD-4000k-576P-xiamenstv
南方卫视,http://183.207.248.71/cntv/live1/南方卫视/SD-4000k-576P-nanfangstv
延边卫视,http://183.207.248.71/cntv/live1/延边卫视/SD-4000k-576P-yanbianstv
安多卫视,http://183.207.248.71/cntv/live1/安多卫视/anduostv
嘉佳卡通4M,http://183.207.248.71/cntv/live1/嘉佳卡通4M/SD-4000k-576P-jiajiakaton
康巴卫视,http://183.207.248.71/cntv/live1/康巴卫视/SD-4000k-576P-kambatv
农林卫视,http://183.207.248.71/cntv/live1/农林卫视/SD-4000k-576P-nonglinstv
风尚购物,http://183.207.248.71/cntv/live1/风尚购物/fengshanggw
炫舞未来,http://183.207.248.71/cntv/live1/炫舞未来/HD-4000k-1080P-xwwl
CCTV-2超高清,http://183.207.248.71/cntv/live1/CCTV-2超高清/HD-8000k-1080P-cctv2
CCTV-1,http://183.207.248.71/cntv/live1/CCTV-1/cctv-1
CCTV-4,http://183.207.248.71/cntv/live1/CCTV-4/cctv-4
CCTV-3超高清,http://183.207.248.71/cntv/live1/CCTV-3超高清/HD-8000k-1080P-cctv3
CCTV5+超高清,http://183.207.248.71/cntv/live1/CCTV5+超高清/HD-8000k-1080P-cctv05plus
钦州移动,#genre#
CCTV-1高清,http://39.135.39.197:6610/000000001000/1000000001000018602/1.m3u8?
CCTV-1高清,http://39.135.39.197:6610/000000001000/1000000001000021973/1.m3u8?
CCTV-2高清,http://39.135.39.197:6610/000000001000/1000000001000023315/1.m3u8?
CCTV-2高清,http://39.135.39.197:6610/000000001000/1000000001000012442/1.m3u8?
CCTV-3高清,http://39.135.39.197:6610/000000001000/1000000001000011218/1.m3u8?
CCTV-3高清,http://39.135.39.197:6610/000000001000/1000000001000013682/1.m3u8?
CCTV-4高清,http://39.135.39.197:6610/000000001000/1000000002000031664/1.m3u8?
CCTV-5高清,http://39.135.39.197:6610/000000001000/1000000001000004794/1.m3u8?
CCTV5+高清,http://39.135.39.197:6610/000000001000/1000000001000018504/1.m3u8?
CCTV5+高清,http://39.135.39.197:6610/000000001000/1000000001000020505/1.m3u8?
CCTV-6高清,http://39.135.39.197:6610/000000001000/1000000001000001737/1.m3u8?
CCTV-6高清,http://39.135.39.197:6610/000000001000/1000000001000016466/1.m3u8?
CCTV-7高清,http://39.135.39.197:6610/000000001000/1000000001000017218/1.m3u8?
CCTV-7高清,http://39.135.39.197:6610/000000001000/1000000001000024341/1.m3u8?
CCTV-8高清,http://39.135.39.197:6610/000000001000/1000000001000003736/1.m3u8?
CCTV-8高清,http://39.135.39.197:6610/000000001000/1000000001000031433/1.m3u8?
CCTV-9高清,http://39.135.39.197:6610/000000001000/1000000001000014583/1.m3u8?
CCTV-9高清,http://39.135.39.197:6610/000000001000/1000000001000028286/1.m3u8?
CCTV-10高清,http://39.135.39.197:6610/000000001000/1000000001000023734/1.m3u8?
CCTV-10高清,http://39.135.39.197:6610/000000001000/1000000001000026367/1.m3u8?
CCTV-11高清,http://39.135.39.197:6610/000000001000/1000000002000019789/1.m3u8?
CCTV-12高清,http://39.135.39.197:6610/000000001000/1000000001000001640/1.m3u8?
CCTV-12高清,http://39.135.39.197:6610/000000001000/1000000001000032494/1.m3u8?
CCTV-13标清,http://39.135.39.197:6610/000000001000/1000000002000021303/1.m3u8?
CCTV-14高清,http://39.135.39.197:6610/000000001000/1000000001000008170/1.m3u8?
CCTV-14高清,http://39.135.39.197:6610/000000001000/1000000001000021349/1.m3u8?
CCTV-15高清,http://39.135.39.197:6610/000000001000/1000000002000008163/1.m3u8?
CCTV-17高清,http://39.135.36.140:18890/000000001000/1000000005000056836/1.m3u8?
CGTN-world,http://39.135.39.197:6610/000000001000/1000000002000009569/1.m3u8?
CETV-1高清,http://39.135.39.197:6610/000000001000/1000000002000027253/1.m3u8?
山东教育卫视,http://39.135.39.197:6610/000000001000/1000000002000004097/1.m3u8?
龙江卫视高清,http://39.135.39.197:6610/000000001000/1000000001000001925/1.m3u8?
龙江卫视高清,http://39.135.39.197:6610/000000001000/1000000001000009082/1.m3u8?
辽宁卫视高清,http://39.135.39.197:6610/000000001000/1000000001000001945/1.m3u8?
辽宁卫视高清,http://39.135.39.197:6610/000000001000/1000000002000024033/1.m3u8?
北京卫视高清,http://39.135.39.197:6610/000000001000/1000000001000017156/1.m3u8?
北京卫视高清,http://39.135.39.197:6610/000000001000/1000000001000021288/1.m3u8?
北京冬奥纪实,http://39.135.39.197:6610/000000001000/1000000001000001910/1.m3u8?
北京冬奥纪实,http://39.135.39.197:6610/000000001000/1000000001000028380/1.m3u8?
天津卫视高清,http://39.135.39.197:6610/000000001000/1000000001000000831/1.m3u8?
天津卫视高清,http://39.135.39.197:6610/000000001000/1000000001000003475/1.m3u8?
山东卫视高清,http://39.135.39.197:6610/000000001000/1000000001000016568/1.m3u8?
山东卫视高清,http://39.135.39.197:6610/000000001000/1000000001000012807/1.m3u8?
江苏卫视高清,http://39.135.39.197:6610/000000001000/1000000001000001828/1.m3u8?
江苏卫视高清,http://39.135.39.197:6610/000000001000/1000000001000004684/1.m3u8?
安徽卫视高清,http://39.135.39.197:6610/000000001000/1000000001000020780/1.m3u8?
安徽卫视高清,http://39.135.39.197:6610/000000001000/1000000001000030159/1.m3u8?
浙江卫视高清,http://39.135.39.197:6610/000000001000/1000000001000009806/1.m3u8?
浙江卫视高清,http://39.135.39.197:6610/000000001000/1000000001000014260/1.m3u8?
东方卫视高清,http://39.135.39.197:6610/000000001000/1000000001000005866/1.m3u8?
东方卫视高清,http://39.135.39.197:6610/000000001000/1000000001000030202/1.m3u8?
上海纪实高清,http://39.135.39.197:6610/000000001000/1000000001000010606/1.m3u8?
上海纪实高清,http://39.135.39.197:6610/000000001000/1000000001000016545/1.m3u8?
东南卫视高清,http://39.135.39.197:6610/000000001000/1000000002000009263/1.m3u8?
江西卫视高清,http://39.135.39.197:6610/000000001000/1000000001000013731/1.m3u8?
湖北卫视高清,http://39.135.39.197:6610/000000001000/1000000001000024621/1.m3u8?
湖北卫视高清,http://39.135.39.197:6610/000000001000/1000000001000010355/1.m3u8?
湖南卫视高清,http://39.135.39.197:6610/000000001000/1000000001000009115/1.m3u8?
湖南卫视高清,http://39.135.39.197:6610/000000001000/1000000001000032695/1.m3u8?
金鹰纪实高清,http://39.135.39.197:6610/000000001000/1000000002000011724/1.m3u8?
广东卫视高清,http://39.135.39.197:6610/000000001000/1000000001000014176/1.m3u8?
广东卫视高清,http://39.135.39.197:6610/000000001000/1000000001000028357/1.m3u8?
深圳卫视高清,http://39.135.39.197:6610/000000001000/1000000001000009227/1.m3u8?
深圳卫视高清,http://39.135.39.197:6610/000000001000/1000000001000011645/1.m3u8?
重庆卫视高清,http://39.135.39.197:6610/000000001000/1000000001000001096/1.m3u8?
重庆卫视高清,http://39.135.39.197:6610/000000001000/1000000002000018937/1.m3u8?
黔西南-公共,http://39.135.39.197:6610/000000001000/1000000001000028689/1.m3u8?
黔西南-综合,http://39.135.39.197:6610/000000001000/1000000001000029344/1.m3u8?
吉林卫视,http://39.135.39.197:6610/000000001000/1000000002000027730/1.m3u8?
河北卫视,http://39.135.39.197:6610/000000001000/1000000002000017118/1.m3u8?
山西卫视,http://39.135.39.197:6610/000000001000/1000000002000021220/1.m3u8?
河南卫视,http://39.135.39.197:6610/000000001000/7304224304099543804/1.m3u8?
陕西卫视,http://39.135.39.197:6610/000000001000/1000000002000007495/1.m3u8?
珠江卫视,http://39.135.36.151:18890/000000001000/1000000004000011655/1.m3u8?
广西卫视,http://39.135.39.197:6610/000000001000/1000000002000019837/1.m3u8?
海南卫视,http://39.135.36.145:18890/000000001000/7899627377857656087/1.m3u8?
四川卫视,http://39.135.39.197:6610/000000001000/1000000002000016825/1.m3u8?
云南卫视,http://39.135.39.197:6610/000000001000/1000000002000024694/1.m3u8?
贵州卫视,http://39.135.39.197:6610/000000001000/1000000002000003169/1.m3u8?
宁夏卫视,http://39.135.39.197:6610/000000001000/1000000002000031451/1.m3u8?
青海卫视,http://39.135.39.197:6610/000000001000/1000000002000013359/1.m3u8?
甘肃卫视,http://39.135.39.197:6610/000000001000/1000000002000017827/1.m3u8?
内蒙卫视,http://39.135.36.138:18890/000000001000/1000000002000014080/1.m3u8?
新疆卫视,http://39.135.39.197:6610/000000001000/1000000002000029441/1.m3u8?
西藏卫视,http://39.135.39.197:6610/000000001000/1000000002000015894/1.m3u8?
南方卫视,http://39.135.39.197:6610/000000001000/1000000002000011619/1.m3u8?
哈哈炫动,http://39.135.39.197:6610/000000001000/1000000002000000172/1.m3u8?
卡酷少儿,http://39.135.39.197:6610/000000001000/1000000002000002413/1.m3u8?
优漫卡通,http://39.135.39.197:6610/000000001000/1000000002000010063/1.m3u8?
金鹰卡通,http://39.135.39.197:6610/000000001000/1000000002000016601/1.m3u8?
嘉佳卡通,http://39.135.39.197:6610/000000001000/1000000002000025964/1.m3u8?
NewTv炫舞未来,http://39.135.39.197:6610/000000001000/1000000001000000515/1.m3u8?
NewTV黑莓电竞,http://39.135.39.197:6610/000000001000/1000000001000003775/1.m3u8?
NewTV黑莓电竞,http://39.135.39.197:6610/000000001000/1000000001000006906/1.m3u8?
NewTV魅力潇湘,http://39.135.39.197:6610/000000001000/1000000001000006197/1.m3u8?
NewTV超级综艺,http://39.135.39.197:6610/000000001000/1000000001000025771/1.m3u8?
NewTV超级体育,http://39.135.39.197:6610/000000001000/1000000001000009204/1.m3u8?
NewTV超级体育,http://39.135.39.197:6610/000000001000/1000000001000009601/1.m3u8?
NewTV超级电影,http://39.135.39.197:6610/000000001000/1000000001000012884/1.m3u8?
NewTV超级视剧,http://39.135.39.197:6610/000000001000/1000000001000008139/1.m3u8?
广西移动,#genre#
CCTV1,http://111.12.110.78:6610/000000001000/1000000001000021973/1.m3u8?channel-id=ystenlive&Contentid=1000000001000021973&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000021973&owchid=ystenlive&owsid=4493204828791368248&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4tSgi1FxmNHE0q06AvCn9dwOlYVpJs9gkET3fw7mWFANOKWzAL1vVaH8fJApjjCUBdxIvdqN%2fANZNkqsUShyN2&IASHttpSessionId=SLB379520180727143626843453
CCTV2,http://111.12.110.78:6610/000000001000/1000000001000012442/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012442&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000012442&owchid=ystenlive&owsid=4493204828791614401&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4tSgi1FxmNHE0q06AvCn9dyx7PTkABdNbKa4SbgCy21JLBAKYTiZvXFSRpJG%2fkJI2P2CoFHDjQTfn0SFVF%2fSxm&IASHttpSessionId=SLB380220180727145227819837
CCTV3,http://111.12.110.79:6610/000000001000/1000000001000011218/1.m3u8?channel-id=ystenlive&Contentid=1000000001000011218&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000011218&owchid=ystenlive&owsid=4493204828791629114&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4tSgi1FxmNHE0q06AvCn9dG4P79aJH2TNuy1h8jRDafCtKTdp0TryLyl5Oi8%2f68Zd9sWsggiH%2fmx1JipZGXIhs&IASHttpSessionId=SLB3788201807271453251121962
CCTV4,http://111.12.110.75:6610/000000001000/8183388942203045169/1.m3u8?channel-id=ystenlive&Contentid=8183388942203045169&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=8183388942203045169&owchid=ystenlive&owsid=4493204828791643533&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5H0%2fKVztdW2ge3sbDVJSNQO8lLaOB9nR1GeQv3GtAFXeI62sBH7uJbVhSzV2OfG1wymLLnnuvhd1TwP06IgZU9&IASHttpSessionId=SLB380720180727145421811657
CCTV5+,http://111.12.110.84:6610/000000001000/1000000001000020505/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000020505&owchid=ystenlive&owsid=9681351599521713576&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4tSgi1FxmNHE0q06AvCn9dFuoCZMHT7Lj5J0c%2fSGjYMaxigPaChcmZ8dBsJ5XiItNPOLR4Ab%2fAxrxFdDEUAzEq&IASHttpSessionId=SLB984820180727140605778173
CCTV5,http://111.12.110.84:6610/000000001000/1000000001000004794/1.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000004794&owchid=ystenlive&owsid=4493204828791350638&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4tSgi1FxmNHE0q06AvCn9dRdsclt6lcCrFvFMy1p9n3YkzZOuGkhZm1kmQgblpAY%2fKpJd5XKmKG5gmTVZwpJuW&IASHttpSessionId=SLB1044620180727143517692583
CCTV6,http://111.12.110.84:6610/000000001000/1000000001000016466/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=e15b57852d9cd94f58b9ccb1755d812821vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000016466&owchid=ystenlive&owsid=4493204828791653187&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4tSgi1FxmNHE0q06AvCn9d2u8TSEHzKzT2Bcffo4Lo8QvO7yV%2be7Eq25dnAMcd7GKKR6tVawwG7tA8105Xk7V4&IASHttpSessionId=SLB1044620180727145459692797
